timestamp,date,hour,day_of_week,is_weekday,month,road_name,district,weather,total_vehicles,motorcycles,cars,buses,trucks,avg_speed_kmh,congestion_level
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1984,1209,630,117,28,24.6,High
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,2151,1300,493,62,296,14.8,Severe
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,1982,1160,538,84,200,19.7,High
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,1683,1055,421,52,155,13.3,Severe
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Clear,1786,1172,471,58,85,20.2,High
2024-05-14 06:00,2024-05-14,6,Tuesday,1,May,Jl. Veteran,Tebet,Clear,2667,1767,614,113,173,19.3,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,2439,1356,832,66,185,8.4,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Clear,1849,1146,602,84,17,12.2,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Gatot Subroto,Senen,Cloudy,1736,1161,384,90,101,12.1,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Rasuna Said,Menteng,Clear,1539,989,311,59,180,17.5,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Cloudy,1860,1042,425,93,300,17.2,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,2158,1448,528,64,118,18.9,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Kuningan,Senen,Light Rain,1838,1043,532,41,222,15.7,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Cloudy,1972,1093,690,100,89,24.0,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,1649,1085,330,36,198,7.3,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,1577,994,409,64,110,15.5,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,1592,1071,396,75,50,18.2,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Light Rain,1551,1026,399,92,34,7.0,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,2355,1518,688,66,83,16.7,High
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Clear,1950,1235,599,49,67,10.5,Severe
2024-05-14 07:00,2024-05-14,7,Tuesday,1,May,Jl. Veteran,Tebet,Heavy Rain,1596,929,555,71,41,8.1,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,2247,1474,661,91,21,14.5,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Clear,1896,1199,619,60,18,20.4,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Gatot Subroto,Senen,Heavy Rain,2082,1206,565,106,205,5.7,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Rasuna Said,Menteng,Clear,2408,1561,676,57,114,22.6,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Light Rain,2019,1282,651,66,20,18.2,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,2604,1483,700,151,270,13.6,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Kuningan,Senen,Light Rain,1640,926,539,90,85,17.9,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Light Rain,1502,991,309,57,145,12.4,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Clear,1748,1004,471,87,186,15.4,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Heavy Rain,2291,1481,460,114,236,9.0,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Cloudy,2121,1311,459,64,287,24.9,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,1707,1128,358,38,183,17.7,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,1732,1009,411,72,240,18.7,High
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Clear,1628,1083,467,63,15,8.7,Severe
2024-05-14 08:00,2024-05-14,8,Tuesday,1,May,Jl. Veteran,Tebet,Overcast,1863,1252,555,38,18,11.8,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,2204,1373,694,116,21,18.4,High
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Clear,1992,1142,624,91,135,10.8,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Gatot Subroto,Senen,Light Rain,1518,928,497,52,41,6.3,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Rasuna Said,Menteng,Overcast,2166,1341,746,58,21,21.0,High
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Heavy Rain,2047,1146,534,111,256,8.9,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,1934,1214,553,93,74,24.0,High
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Kuningan,Senen,Clear,2370,1360,606,97,307,11.9,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Light Rain,1871,1173,415,109,174,9.0,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,1989,1273,528,84,104,14.4,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,1656,1020,423,98,115,23.0,High
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,1718,1103,490,91,34,15.5,High
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Overcast,1722,1149,485,58,30,9.2,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,2076,1313,625,118,20,9.7,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Light Rain,1489,828,476,49,136,8.8,Severe
2024-05-14 09:00,2024-05-14,9,Tuesday,1,May,Jl. Veteran,Tebet,Cloudy,2523,1550,837,75,61,24.1,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,1371,785,434,67,85,37.7,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Clear,1859,1218,586,38,17,28.1,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Gatot Subroto,Senen,Clear,1303,783,342,51,127,39.9,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Rasuna Said,Menteng,Clear,1324,784,439,37,64,23.9,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Clear,1658,992,514,63,89,38.6,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,1224,795,386,32,11,37.2,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Kuningan,Senen,Clear,1890,1227,543,102,18,27.1,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Cloudy,1749,1120,537,72,20,38.4,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Light Rain,1375,874,289,28,184,20.2,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Heavy Rain,1064,655,281,47,81,25.8,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Light Rain,958,640,268,41,9,23.2,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1823,1146,396,81,200,22.8,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,1543,873,371,73,226,28.5,Medium
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Light Rain,903,519,232,41,111,21.0,High
2024-05-14 10:00,2024-05-14,10,Tuesday,1,May,Jl. Veteran,Tebet,Light Rain,1384,805,328,71,180,29.9,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Sudirman,Menteng,Clear,1410,797,393,80,140,26.6,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Cloudy,1362,908,275,37,142,34.6,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Gatot Subroto,Senen,Light Rain,1444,865,412,32,135,19.5,High
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,1271,828,394,37,12,24.0,High
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Light Rain,1290,772,438,62,18,22.6,High
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,1641,1033,524,62,22,37.1,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Kuningan,Senen,Clear,1605,1088,343,45,129,36.7,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Overcast,1890,1221,551,101,17,32.3,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Cloudy,1457,926,484,33,14,35.7,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1034,596,281,41,116,39.4,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Cloudy,1344,745,274,38,287,35.9,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,1353,862,375,40,76,35.1,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Overcast,1206,698,409,60,39,27.0,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Cloudy,1219,794,288,40,97,29.5,Medium
2024-05-14 11:00,2024-05-14,11,Tuesday,1,May,Jl. Veteran,Tebet,Overcast,1715,1155,415,82,63,31.9,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Sudirman,Menteng,Light Rain,826,562,219,37,8,18.4,High
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Heavy Rain,1499,880,415,82,122,20.1,High
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Gatot Subroto,Senen,Clear,1380,810,356,40,174,32.5,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Rasuna Said,Menteng,Heavy Rain,1053,692,311,41,9,13.9,Severe
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Heavy Rain,1135,670,354,26,85,25.9,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Cloudy,1476,895,401,37,143,24.2,High
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Kuningan,Senen,Overcast,1437,900,463,61,13,26.8,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Overcast,1054,643,361,40,10,28.3,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Cloudy,1436,916,351,40,129,31.9,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,1015,705,253,25,32,18.1,High
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Overcast,1432,869,491,42,30,34.0,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,1112,615,381,31,85,26.7,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Heavy Rain,823,454,170,38,161,14.2,Severe
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Overcast,1536,879,435,91,131,38.2,Medium
2024-05-14 12:00,2024-05-14,12,Tuesday,1,May,Jl. Veteran,Tebet,Clear,1564,1094,386,58,26,21.3,High
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,1391,773,280,70,268,26.0,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Overcast,1066,695,249,32,90,25.7,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Gatot Subroto,Senen,Light Rain,1000,558,248,32,162,18.8,High
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Rasuna Said,Menteng,Clear,1593,928,519,77,69,33.9,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Overcast,1192,693,397,47,55,37.4,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Cloudy,1725,1111,439,35,140,23.4,High
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Kuningan,Senen,Cloudy,1674,1026,377,99,172,27.7,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Clear,1645,1100,437,92,16,20.3,High
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Light Rain,1040,710,280,37,13,16.7,High
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Overcast,1619,975,439,41,164,30.6,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Overcast,1758,1046,499,45,168,26.7,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1481,887,406,67,121,32.3,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,1267,745,355,50,117,35.1,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Cloudy,1817,1173,538,75,31,31.0,Medium
2024-05-14 13:00,2024-05-14,13,Tuesday,1,May,Jl. Veteran,Tebet,Cloudy,1448,933,296,46,173,27.2,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Sudirman,Menteng,Light Rain,938,553,235,26,124,21.5,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Cloudy,1861,1116,573,95,77,39.5,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Gatot Subroto,Senen,Overcast,1328,883,282,45,118,28.6,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Rasuna Said,Menteng,Cloudy,1845,1160,574,94,17,39.0,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Overcast,1541,973,315,49,204,22.9,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,1696,1163,341,52,140,37.3,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Kuningan,Senen,Light Rain,1318,904,291,28,95,15.8,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Clear,1375,862,285,75,153,26.4,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,1497,975,412,88,22,18.4,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1271,812,395,52,12,32.0,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,1776,1203,464,53,56,20.2,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,1391,925,370,39,57,33.8,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Cloudy,1687,970,540,44,133,36.8,Medium
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Cloudy,1232,690,330,64,148,20.7,High
2024-05-14 14:00,2024-05-14,14,Tuesday,1,May,Jl. Veteran,Tebet,Clear,1606,1019,515,58,14,24.1,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Sudirman,Menteng,Clear,1036,581,282,57,116,22.7,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Clear,1268,784,285,76,123,36.1,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Gatot Subroto,Senen,Cloudy,1360,920,304,36,100,31.3,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,1224,735,384,26,79,28.7,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Light Rain,1521,918,491,90,22,16.4,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Light Rain,1440,863,417,73,87,13.7,Severe
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Kuningan,Senen,Light Rain,1131,634,290,25,182,22.5,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Cloudy,1336,916,276,30,114,20.6,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Clear,1615,941,364,92,218,32.0,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1147,633,314,52,148,23.9,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,1667,988,340,86,253,28.7,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1811,1181,387,46,197,31.0,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Light Rain,1078,642,349,28,59,16.9,High
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Clear,1823,1061,550,50,162,27.3,Medium
2024-05-14 15:00,2024-05-14,15,Tuesday,1,May,Jl. Veteran,Tebet,Heavy Rain,1564,1084,353,83,44,19.7,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,2383,1317,800,57,209,20.9,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Cloudy,2287,1405,647,74,161,10.0,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Gatot Subroto,Senen,Overcast,2062,1220,593,53,196,10.7,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,2772,1659,667,122,324,12.5,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Overcast,2005,1258,634,94,19,14.7,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Clear,1757,1219,386,91,61,10.3,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Kuningan,Senen,Clear,2212,1402,733,56,21,12.8,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Light Rain,2232,1345,668,64,155,5.2,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Clear,2178,1250,696,130,102,12.8,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,2212,1375,670,69,98,10.7,Severe
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Cloudy,2807,1784,935,61,27,17.1,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Clear,2329,1628,518,95,88,21.8,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,2598,1445,528,103,522,16.2,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Cloudy,1961,1282,453,60,166,18.0,High
2024-05-14 16:00,2024-05-14,16,Tuesday,1,May,Jl. Veteran,Tebet,Light Rain,2169,1472,590,86,21,9.1,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Sudirman,Menteng,Light Rain,1950,1099,539,79,233,13.4,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Overcast,2649,1518,842,73,216,16.2,High
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Gatot Subroto,Senen,Cloudy,2341,1345,492,80,424,9.7,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,1794,1023,609,100,62,4.8,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Cloudy,1706,997,524,36,149,18.1,High
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Cloudy,2795,1642,685,149,319,19.0,High
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Kuningan,Senen,Clear,2756,1690,593,60,413,20.2,High
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Light Rain,2132,1353,682,77,20,12.6,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,2178,1405,543,111,119,5.6,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Heavy Rain,2053,1195,487,68,303,8.7,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Overcast,1978,1181,405,89,303,12.3,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1837,1104,468,62,203,14.5,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Light Rain,1803,1031,396,37,339,9.1,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Heavy Rain,1928,1287,541,76,24,9.7,Severe
2024-05-14 17:00,2024-05-14,17,Tuesday,1,May,Jl. Veteran,Tebet,Light Rain,1977,1368,499,44,66,13.3,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Sudirman,Menteng,Clear,2794,1539,770,88,397,10.1,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Overcast,1813,1118,582,95,18,9.5,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Gatot Subroto,Senen,Clear,2367,1529,600,92,146,12.8,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,1721,993,406,58,264,10.2,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Light Rain,2360,1452,477,83,348,6.8,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. HR Rasuna Said,Kemayoran,Light Rain,1986,1284,425,41,236,7.7,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Kuningan,Senen,Cloudy,2973,1646,867,174,286,18.7,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Pemuda,Cempaka Putih,Heavy Rain,2239,1253,695,48,243,9.1,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Benyamin Suaeb,Johar Baru,Cloudy,2717,1749,685,124,159,19.2,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Pangeran Jayakarta,Duren Sawit,Overcast,1719,1027,573,97,22,21.2,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Mangga Besar,Kramat Jati,Clear,1974,1374,502,64,34,18.2,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Hayam Wuruk,Pasar Rebo,Light Rain,2368,1567,638,140,23,14.9,Severe
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Gajah Mada,Ciracas,Clear,2392,1482,594,70,246,19.4,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Suryopranoto,Setiabudi,Clear,2330,1406,568,98,258,15.8,High
2024-05-14 18:00,2024-05-14,18,Tuesday,1,May,Jl. Veteran,Tebet,Cloudy,2914,1921,701,125,167,20.0,High
2024-05-14 19:00,2024-05-14,19,Tuesday,1,May,Jl. Sudirman,Menteng,Cloudy,2194,1350,525,51,268,14.3,Severe
2024-05-14 19:00,2024-05-14,19,Tuesday,1,May,Jl. Thamrin,Tanah Abang,Overcast,2226,1448,662,95,21,13.3,Severe
2024-05-14 19:00,2024-05-14,19,Tuesday,1,May,Jl. Gatot Subroto,Senen,Light Rain,2161,1381,709,50,21,9.9,Severe
2024-05-14 19:00,2024-05-14,19,Tuesday,1,May,Jl. Rasuna Said,Menteng,Light Rain,2131,1409,601,101,20,10.2,Severe
2024-05-14 19:00,2024-05-14,19,Tuesday,1,May,Jl. TB Simatupang,Sawah Besar,Light Rain,2238,1306,782,68,82,13.3,Severe
